INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (1, NULL, 'Anggabaya Herlambang', 'UNIVERSITAS SULAWESI TENGAH', 'Angeline95@gmail.co.id', '1267640312452474')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (505, 101, 'Darsirah Wacana', 'UNIVERSITAS JAWA BARAT', 'Martina_Haryanti@yahoo.co.id', '7643293304146390')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (506, NULL, 'Utama Saefullah', 'UNIVERSITAS KALIMANTAN UTARA', 'Jailyn_Maharani45@gmail.com', '9675872197495182')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (507, NULL, 'Rendy Simbolon', 'UNIVERSITAS KALIMANTAN SELATAN', 'Izabella84@gmail.com', '9205089419987045')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (508, NULL, 'Mahmud Halim S.Pt', 'UNIVERSITAS KALIMANTAN BARAT', 'Raheem8@gmail.com', '0772173502587891')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (509, NULL, 'Safira Padmasari M.Kom.', 'UNIVERSITAS JAWA TENGAH', 'Lindsey38@gmail.com', '1933602978286876')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (510, 102, 'Ida Febrianti', 'UNIVERSITAS KALIMANTAN BARAT', 'Shayne_Winarsih38@yahoo.co.id', '8746972520091575')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (511, NULL, 'Tantri Rahmawati S.Kom', 'UNIVERSITAS JAWA TENGAH', 'Lydia97@gmail.co.id', '2738061252014496')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (512, NULL, 'Najam Faresta M.Ak', 'UNIVERSITAS MALUKU UTARA', 'Hertha54@gmail.com', '5503376739423221')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (513, NULL, 'Kirana Aqila', 'UNIVERSITAS SULAWESI SELATAN', 'Johan.Puspasari@gmail.com', '9738012330361286')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (514, NULL, 'Aditya Mangunsong', 'UNIVERSITAS ACEH', 'Marlon_Jailani84@yahoo.com', '0212907647339255')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (515, 103, 'Baktiadi Wahyudin', 'UNIVERSITAS RIAU', 'Taurean_Sirait3@yahoo.com', '0781000176364811')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (516, NULL, 'Simon Wicaksono', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Maye_Bagaskara16@gmail.com', '5473862221905500')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (517, NULL, 'Nurul Agustina', 'UNIVERSITAS MALUKU UTARA', 'Dimitri34@gmail.com', '3595117182630327')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (518, NULL, 'Patricia Suryatmi', 'UNIVERSITAS BANGKA BELITUNG', 'Forest15@gmail.com', '6194770596169253')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (519, NULL, 'Lili Melinda', 'UNIVERSITAS KALIMANTAN UTARA', 'Rosamond.Haryanti34@yahoo.com', '7912017472456631')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (520, 104, 'Hasna Utami', 'UNIVERSITAS SUMATERA SELATAN', 'Elizabeth22@gmail.com', '5276879254185172')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (521, NULL, 'Salwa Kusuma', 'UNIVERSITAS SUMATERA SELATAN', 'Rebeca70@yahoo.com', '7466125546026102')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (522, NULL, 'Talia Padmasari', 'UNIVERSITAS KALIMANTAN SELATAN', 'Vella19@gmail.com', '0517953269512197')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (523, NULL, 'Kani Purnawati', 'UNIVERSITAS SUMATERA SELATAN', 'Stanton81@yahoo.co.id', '1716664247050369')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (524, NULL, 'Legawa Halim', 'UNIVERSITAS LAMPUNG', 'Sydney4@gmail.com', '3685522050470887')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (525, 105, 'Warta Hutasoit', 'UNIVERSITAS JAMBI', 'Malcolm.Widiastuti89@yahoo.co.id', '7967504973150985')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (526, NULL, 'Dyah Usada S.Ked', 'UNIVERSITAS DI YOGYAKARTA', 'Orlo.Suryono@gmail.com', '7645571784258477')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (527, NULL, 'Diah Ramadhani', 'UNIVERSITAS SULAWESI UTARA', 'Phoebe3@gmail.com', '0714928156297413')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (528, NULL, 'Emas Mangunsong S.I.Kom', 'UNIVERSITAS KALIMANTAN TIMUR', 'Brice12@gmail.co.id', '0461124462871525')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (529, NULL, 'Chelsea Wahyuni M.TI.', 'UNIVERSITAS JAMBI', 'Oswald.Lesmana@gmail.co.id', '1353125841852307')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (530, 106, 'Karja Ardana', 'UNIVERSITAS KALIMANTAN SELATAN', 'Magdalena99@gmail.com', '9030424361775390')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (531, NULL, 'Ade Yuniar', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Hal86@gmail.co.id', '8843744196046207')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (532, NULL, 'Kasiyah Juwita M.Pd', 'UNIVERSITAS MALUKU UTARA', 'Orion_Aswandi75@yahoo.co.id', '2400578700413958')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (533, NULL, 'Diah Maryati', 'UNIVERSITAS SULAWESI SELATAN', 'Liana_Salsabilla@yahoo.co.id', '2817475161644020')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (534, NULL, 'Oman Budiman', 'UNIVERSITAS SULAWESI BARAT', 'Cristal_Antoni74@gmail.co.id', '8675996235040830')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (535, 107, 'Cahyanto Maulana M.M.', 'UNIVERSITAS MALUKU UTARA', 'Retta.Pratiwi74@gmail.co.id', '5070361613748037')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (536, NULL, 'Ifa Saputri S.Ked', 'UNIVERSITAS BANGKA BELITUNG', 'Cordie78@gmail.com', '6987604467162169')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (537, NULL, 'Hilda Andini', 'UNIVERSITAS MALUKU UTARA', 'Bo.Nashiruddin87@yahoo.com', '2832842082979583')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (538, NULL, 'Sadina Rahimah S.Farm', 'UNIVERSITAS DKI JAKARTA', 'Eden_Suartini@yahoo.com', '4626493681411378')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (539, NULL, 'Jagapati Prasetya', 'UNIVERSITAS DI YOGYAKARTA', 'Gwen3@yahoo.com', '2090371270043132')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (540, 108, 'Opan Maheswara', 'UNIVERSITAS KALIMANTAN UTARA', 'Mackenzie.Andriani0@gmail.co.id', '5093172907741467')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (541, NULL, 'Naura Putri S.Farm', 'UNIVERSITAS RIAU', 'Karli.Prayoga21@yahoo.com', '1448431376848727')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (542, NULL, 'Maya Aurelia', 'UNIVERSITAS MALUKU UTARA', 'Maxine_Rahmawati@gmail.com', '8946571812861631')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (543, NULL, 'Rahmawati Hasanah S.Psi', 'UNIVERSITAS JAMBI', 'Arlie.Permata@gmail.co.id', '5703459280784653')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (544, NULL, 'Kala Zulkarnain', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Heaven_Mahendra73@yahoo.com', '6447686160170359')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (545, 109, 'Ian Suwarno', 'UNIVERSITAS SUMATERA SELATAN', 'Cyril89@yahoo.co.id', '3241019564769571')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (546, NULL, 'Elvina Jelita', 'UNIVERSITAS LAMPUNG', 'Sanford.Kurniawan@yahoo.co.id', '9081426020460270')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (547, NULL, 'Dalimin Waluyo', 'UNIVERSITAS PAPUA BARAT', 'Noble.Prasetya47@gmail.com', '0903653673134242')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (548, NULL, 'Garan Budiman', 'UNIVERSITAS KALIMANTAN BARAT', 'Ewald42@yahoo.co.id', '4230186180719611')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (549, NULL, 'Faizah Mayasari S.Gz', 'UNIVERSITAS ACEH', 'Dee.Wahyudin@yahoo.co.id', '6640558417096207')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (550, 110, 'Sabrina Hasanah M.M.', 'UNIVERSITAS BANGKA BELITUNG', 'Julius71@yahoo.com', '6116172989237112')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (551, NULL, 'Vanesa Haryanti', 'UNIVERSITAS SUMATERA UTARA', 'Reuben.Laksita1@yahoo.com', '7089986965283375')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (552, NULL, 'Hana Hartati S.Farm', 'UNIVERSITAS BALI', 'Freddie.Sihotang58@yahoo.com', '7943199610296717')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (553, NULL, 'Faizah Puspita', 'UNIVERSITAS KALIMANTAN UTARA', 'Jonathon49@gmail.com', '7513998706116587')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (554, NULL, 'Luis Narpati', 'UNIVERSITAS JAWA TENGAH', 'Austyn_Zahrah@gmail.co.id', '7428376136082623')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (555, 111, 'Zalindra Novitasari', 'UNIVERSITAS KALIMANTAN UTARA', 'Ahmad_Wicaksono80@yahoo.com', '0792508441988619')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (556, NULL, 'Bala Hutagalung', 'UNIVERSITAS SULAWESI SELATAN', 'Aron68@yahoo.com', '2717266888295133')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (557, NULL, 'Pia Hariyah', 'UNIVERSITAS KALIMANTAN TIMUR', 'Noemy77@yahoo.co.id', '2565401047004719')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (558, NULL, 'Edward Nugroho', 'UNIVERSITAS KALIMANTAN TENGAH', 'Rudy_Hakim@yahoo.com', '2246483413307842')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (559, NULL, 'Heryanto Nugroho', 'UNIVERSITAS JAMBI', 'Margret_Budiman@gmail.com', '8729905993499618')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (560, 112, 'Umi Ramadhani', 'UNIVERSITAS BANGKA BELITUNG', 'Nikita42@yahoo.com', '7916509096489230')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (561, NULL, 'Zelaya Kahyang', 'UNIVERSITAS LAMPUNG', 'Bettye_Saragih70@gmail.com', '0817635826878007')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (562, NULL, 'Kunthara Tampubolon M.TI.', 'UNIVERSITAS KALIMANTAN UTARA', 'Merl52@gmail.com', '7992105702725006')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (563, NULL, 'Dacin Manullang S.E.', 'UNIVERSITAS SUMATERA BARAT', 'Reese.Kusumo@yahoo.com', '0713227518149138')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (564, NULL, 'Irwan Firmansyah', 'UNIVERSITAS LAMPUNG', 'Diego_Maulana83@yahoo.co.id', '5433322897151940')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (565, 113, 'Estiawan Wibowo', 'UNIVERSITAS PAPUA', 'Jermain.Uwais92@gmail.com', '1622443901881559')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (566, NULL, 'Rahmat Pradana', 'UNIVERSITAS JAMBI', 'Julien_Herlambang32@gmail.com', '2426383620423706')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (567, NULL, 'Mursita Prakasa', 'UNIVERSITAS RIAU', 'Manuela14@yahoo.co.id', '8174397562225325')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (568, NULL, 'Ganesha Anjani M.Farm', 'UNIVERSITAS KALIMANTAN SELATAN', 'Willy.Bagaskara78@yahoo.co.id', '1738453817530927')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (569, NULL, 'Ciaobella Anjani', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Sofia_Mayasari@yahoo.co.id', '3720018184965699')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (570, 114, 'Anom Siregar', 'UNIVERSITAS BANGKA BELITUNG', 'Alberta87@yahoo.com', '3131063307956158')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (571, NULL, 'Perkasa Wardana S.IP', 'UNIVERSITAS SUMATERA UTARA', 'Broderick43@gmail.com', '5782351148482808')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (572, NULL, 'Zulfa Wulandari', 'UNIVERSITAS LAMPUNG', 'Turner.Habibi85@gmail.co.id', '5331246965302958')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (573, NULL, 'Darijan Latupono M.Pd', 'UNIVERSITAS BALI', 'Brandi96@yahoo.co.id', '6199633443286411')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (574, NULL, 'Pratiwi Aurelia', 'UNIVERSITAS KALIMANTAN SELATAN', 'Mellie27@gmail.co.id', '3758225341619552')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (575, 115, 'Hari Ardianto S.Kom', 'UNIVERSITAS RIAU', 'Nia_Wasita48@gmail.com', '9026883595744142')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (576, NULL, 'Michelle Pratiwi', 'UNIVERSITAS JAWA TENGAH', 'Kiana.Sihotang@gmail.com', '5301124437755352')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (577, NULL, 'Jagaraga Samosir', 'UNIVERSITAS DKI JAKARTA', 'Buford_Budiyanto@gmail.com', '6273032999202232')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (578, NULL, 'Fitri Leilani', 'UNIVERSITAS GORONTALO', 'Ramiro90@gmail.co.id', '2486230937973248')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (579, NULL, 'Kiandra Puspasari', 'UNIVERSITAS LAMPUNG', 'Zula.Anggriawan@yahoo.com', '4345585624133433')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (580, 116, 'Ilsa Aryanti', 'UNIVERSITAS PAPUA BARAT', 'Ruben.Fujiati88@gmail.co.id', '8062160348417914')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (581, NULL, 'Zelda Winarsih', 'UNIVERSITAS KALIMANTAN SELATAN', 'Arely_Gunarto59@yahoo.com', '2871302014606320')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (582, NULL, 'Diah Febrianti', 'UNIVERSITAS SULAWESI TENGAH', 'Olin.Puspasari@gmail.com', '2067988907937116')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (583, NULL, 'Umi Saraswati', 'UNIVERSITAS SUMATERA SELATAN', 'Napoleon54@yahoo.com', '8826303506576213')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (584, NULL, 'Kenes Prasetya', 'UNIVERSITAS SUMATERA SELATAN', 'Amara_Pangestu@yahoo.co.id', '6295342483493220')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (585, 117, 'Darmanto Wacana M.Pd', 'UNIVERSITAS JAWA TIMUR', 'Terry_Hassanah66@gmail.com', '5397407910727867')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (586, NULL, 'Dagel Sabian', 'UNIVERSITAS DKI JAKARTA', 'Abby_Pertiwi@yahoo.co.id', '4041088787287884')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (587, NULL, 'Irnanto Sitompul', 'UNIVERSITAS MALUKU UTARA', 'Julia45@gmail.com', '8591077052531316')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (588, NULL, 'Prayogo Sihombing', 'UNIVERSITAS SULAWESI TENGAH', 'Nichole_Hidayat@gmail.co.id', '2974926930385826')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (589, NULL, 'Rendy Rajasa', 'UNIVERSITAS JAWA TENGAH', 'Kristy.Pradana9@yahoo.com', '0751448424955066')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (590, 118, 'Gara Yanuar', 'UNIVERSITAS JAWA TENGAH', 'Craig_Oktaviani@gmail.com', '2819587055418340')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (591, NULL, 'Ganesha Rahimah', 'UNIVERSITAS KALIMANTAN BARAT', 'Diamond_Pranowo@gmail.co.id', '6732098048281689')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (592, NULL, 'Eja Kurniawan', 'UNIVERSITAS SULAWESI TENGGARA', 'Pinkie.Melani@gmail.com', '9422189181128169')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (593, NULL, 'Maida Kuswandari', 'UNIVERSITAS DI YOGYAKARTA', 'Summer.Rahmawati@yahoo.co.id', '3259507570334953')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (594, NULL, 'Iriana Pudjiastuti', 'UNIVERSITAS SULAWESI SELATAN', 'Toney51@gmail.com', '3052757762826141')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (595, 119, 'Jaka Abiputra', 'UNIVERSITAS PAPUA', 'Remington.Sinaga96@gmail.co.id', '6239066185875666')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (596, NULL, 'Najwa Mustika S.IP', 'UNIVERSITAS SUMATERA UTARA', 'Alyce0@yahoo.com', '6690192996963902')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (597, NULL, 'Argono Tamba S.E.I', 'UNIVERSITAS KALIMANTAN UTARA', 'Clint55@yahoo.com', '3231254330925499')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (598, NULL, 'Genta Hasanah', 'UNIVERSITAS LAMPUNG', 'Angelina13@gmail.com', '9723509399677548')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (599, NULL, 'Kajen Pangestu', 'UNIVERSITAS RIAU', 'Otha.Afifah@gmail.com', '2309437949505740')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (600, 120, 'Bambang Simbolon', 'UNIVERSITAS KALIMANTAN SELATAN', 'Betty.Ardiyanti6@yahoo.com', '0674437175840143')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (601, NULL, 'Rachel Safitri', 'UNIVERSITAS BANTEN', 'Izabella.Padmasari22@yahoo.co.id', '4918195809054326')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (602, NULL, 'Budi Mangunsong', 'UNIVERSITAS KEPULAUAN RIAU', 'Maxime.Hardiansyah@yahoo.com', '7166564119208683')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (603, NULL, 'Ina Azzahra S.Ked', 'UNIVERSITAS RIAU', 'Abbigail_Nanda@yahoo.co.id', '4806259156656412')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (604, NULL, 'Febriana Usada', 'UNIVERSITAS SULAWESI TENGAH', 'Cesar.Abiputra91@gmail.co.id', '0805952762797514')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (605, 121, 'Rosalina Wijayanti S.H.', 'UNIVERSITAS KALIMANTAN SELATAN', 'Myriam69@gmail.com', '1632737368681509')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (606, NULL, 'Daru Supriyanto', 'UNIVERSITAS LAMPUNG', 'August_Azizah98@yahoo.com', '6857993816788169')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (607, NULL, 'Danuja Siregar', 'UNIVERSITAS DI YOGYAKARTA', 'Dino_Adriansyah39@gmail.com', '1262503227002528')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (608, NULL, 'Rahmi Ningrum', 'UNIVERSITAS LAMPUNG', 'Marilyne.Rahimah13@gmail.co.id', '5309074530543713')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (609, NULL, 'Retno Yuliarti', 'UNIVERSITAS SULAWESI UTARA', 'Nannie_Yolanda@gmail.co.id', '4934916097074510')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (610, 122, 'Agnes Kahyang S.H.', 'UNIVERSITAS BALI', 'Breanna_Handayani@yahoo.com', '6317472517322040')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (611, NULL, 'Okto Uwais', 'UNIVERSITAS BANGKA BELITUNG', 'Sabina10@yahoo.com', '5552188723217897')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (612, NULL, 'Gangsar Bagaskara', 'UNIVERSITAS DKI JAKARTA', 'Johann_Pertiwi@yahoo.com', '5170164052327443')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (613, NULL, 'Ade Fujiati', 'UNIVERSITAS SULAWESI TENGGARA', 'Rubie.Maheswara48@gmail.com', '0427205899284970')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (614, NULL, 'Panca Marpaung', 'UNIVERSITAS SULAWESI UTARA', 'Annalise_Palastri94@gmail.com', '7168623260756633')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (615, 123, 'Titi Halimah', 'UNIVERSITAS MALUKU', 'Carmine.Tamba@gmail.com', '4900110585049690')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (616, NULL, 'Unjani Melinda', 'UNIVERSITAS BANTEN', 'Zita_Suryatmi@gmail.com', '6178660009760800')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (617, NULL, 'Purwa Purwadi', 'UNIVERSITAS DI YOGYAKARTA', 'Raquel.Wardana@yahoo.co.id', '8437741117810041')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (618, NULL, 'Harjo Faresta', 'UNIVERSITAS KALIMANTAN UTARA', 'Lucie88@gmail.com', '8927410845090279')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (619, NULL, 'Galiono Januar', 'UNIVERSITAS GORONTALO', 'Noble.Anjani@yahoo.com', '6639821980804835')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (620, 124, 'Edi Herlambang M.Ak', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Deondre_Halimah81@gmail.com', '4299263829562857')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (621, NULL, 'Aswani Darojat', 'UNIVERSITAS KALIMANTAN BARAT', 'Ethyl.Prasasta@yahoo.co.id', '8393126386868768')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (622, NULL, 'Gatra Yulianto', 'UNIVERSITAS PAPUA BARAT', 'Hortense48@gmail.com', '2580543957407694')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (623, NULL, 'Paulin Melinda', 'UNIVERSITAS BANTEN', 'Jerrell.Arifin88@gmail.co.id', '1875961430281847')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (624, NULL, 'Eva Zahrah', 'UNIVERSITAS SUMATERA BARAT', 'Mabelle74@gmail.com', '5741169565359350')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (625, 125, 'Vivi Palastri', 'UNIVERSITAS KALIMANTAN TENGAH', 'Javonte_Laksita@yahoo.com', '4863048633042400')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (626, NULL, 'Latif Febian S.IP', 'UNIVERSITAS BANTEN', 'Albina.Yuliarti88@gmail.co.id', '1994245353419262')
