INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (1, 5, 'Farhunnisa Zahrah', 'UNIVERSITAS KALIMANTAN BARAT', '0676968585451689', 'Faustino_Hastuti@gmail.co.id', 'dDTl9PtgVuOExUl', '+628658124699')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (180, 900, 'Wani Pertiwi S.Psi', 'UNIVERSITAS MALUKU', '7708014956805576', 'Carolyn_Mandasari30@yahoo.co.id', 'DzjDEZcU_m9UUY_', '+628790741183')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (181, 905, 'Ganjaran Irfandi', 'UNIVERSITAS MALUKU UTARA', '7655783062639987', 'Wilmer.Hasanah93@gmail.com', 'L9gJhSOy64iE07g', '+628655105495')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (182, 910, 'Dipa Mandala', 'UNIVERSITAS SUMATERA BARAT', '0676240358671422', 'Horace_Agustina98@yahoo.co.id', 'yOo1Qg7YM6E2_A9', '+628059239868')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (183, 915, 'Kamidin Siregar', 'UNIVERSITAS SULAWESI TENGGARA', '8238312376607988', 'Reid95@yahoo.com', 'OQraMI4F3pnKPiw', '+628476635781')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (184, 920, 'Aditya Firgantoro', 'UNIVERSITAS SULAWESI UTARA', '7656835975964881', 'Adelbert.Wibisono44@gmail.com', 'IO2huY_VbS2eLhf', '+628101976971')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (185, 925, 'Darsirah Sirait', 'UNIVERSITAS BALI', '8359658065868978', 'Hillard.Abimanyu@yahoo.com', 'X0ZXTHqYnZRseFe', '+628317821075')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (186, 930, 'Rosalina Suryatmi', 'UNIVERSITAS DI YOGYAKARTA', '8685922099148241', 'Anna_Nababan36@gmail.co.id', 'hHyAxXz0KJJnPOH', '+628539760176')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (187, 935, 'Opung Wasita', 'UNIVERSITAS NUSA TENGGARA TIMUR', '2753147697038096', 'Kaelyn.Leilani@yahoo.co.id', 'RMsAeYskZe86HWx', '+628114086352')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (188, 940, 'Pangestu Halim S.E.', 'UNIVERSITAS KALIMANTAN BARAT', '5272674484963421', 'Helga93@gmail.com', 'TKueEnK4bhW80Uc', '+628351617797')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (189, 945, 'Ajimat Dirgantara S.Ked', 'UNIVERSITAS KEPULAUAN RIAU', '7670384904618493', 'Gerhard96@gmail.co.id', 'XNyA98xRTssDpFO', '+628627448568')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (190, 950, 'Usyi Jelita', 'UNIVERSITAS SULAWESI TENGGARA', '0307903249107904', 'Alivia.Satria47@yahoo.co.id', 'BfSOYzdHjJ1Lk1z', '+628465779793')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (191, 955, 'Cindy Anandya', 'UNIVERSITAS PAPUA BARAT', '6473150269535317', 'Viola.Azizah@yahoo.co.id', '9Co331BFise72_E', '+628139117375')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (192, 960, 'Viman Sudrajat', 'UNIVERSITAS LAMPUNG', '9208096283048727', 'Aliya60@yahoo.com', 'cci38YetHB0fKz6', '+628365356298')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (193, 965, 'Farhunnisa Nasyidah', 'UNIVERSITAS JAMBI', '5151292814026583', 'Lula11@yahoo.co.id', 'FU7e_JacpJsNfMZ', '+628070571072')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (194, 970, 'Bakijan Setiawan S.I.Kom', 'UNIVERSITAS DI YOGYAKARTA', '0501304022405342', 'Lucienne50@yahoo.com', 'PPJkNtXbIfszf5q', '+628817848545')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (195, 975, 'Farah Pertiwi S.Farm', 'UNIVERSITAS PAPUA', '0141170659647093', 'Jonatan.Hidayanto99@gmail.co.id', '_54wzTsHd7KCcqI', '+628638124152')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (196, 980, 'Silvia Usamah', 'UNIVERSITAS KALIMANTAN UTARA', '0108562109103903', 'Austyn10@gmail.com', 'FLScrfuJ3VStCKV', '+628382822510')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (197, 985, 'Dimas Saputra', 'UNIVERSITAS GORONTALO', '0546416870427025', 'Johnnie51@yahoo.co.id', 'ZyaoRk0V7ZIZkZH', '+628302708199')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (198, 990, 'Umi Ardiyanti', 'UNIVERSITAS RIAU', '4483239766158698', 'Lenore_Maheswari@gmail.co.id', 'WHk14shsqekb4Ba', '+628965428125')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (199, 995, 'Aslijan Hutagalung', 'UNIVERSITAS DKI JAKARTA', '2670979546937807', 'Carmela.Oktavian85@gmail.com', 'XuJPEiD7cG8yIKn', '+628600349388')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (200, 1000, 'Cawisadi Hutagalung', 'UNIVERSITAS SUMATERA SELATAN', '7064323924207892', 'Mckenna.Saptono69@gmail.co.id', 'f2usrvszsqvakAK', '+628740430367')
